ID,CLAVE12,DESCRIPCION,UNIDAD,CANTI,TIPO,caracteristicas,redfrio,fecreg
10132,5375830188,Lima.  Lima Fomon doble extremo longitud 17 cm.,,,,FUENTE UNICA,NO,28/02/2020
10133,5375830196,Lima tipo Miller-Colburn doble extremo de 5 y 8 mm de ancho. Longitud 180 mm.,,,,FUENTE UNICA,NO,28/02/2020
10134,5375830212,Lima aufricht curva estrías transversales longitud 200 mm.,,,,FUENTE UNICA,NO,28/02/2020
10135,5375830220,Lima nasal Masing de doble extremo con serraciones finas.,,,,FUENTE UNICA,NO,28/02/2020
10136,5375830238,Lima nasal Masing de doble extremo con serraciones gruesas.,,,,FUENTE UNICA,NO,28/02/2020
10137,5375830246,Lima. Lima Miller o Miller-Colburn de doble extremo del No. 11c o del No. 2 con puntas de trabajo rectangulares estrías cruzadas.,,,,FUENTE UNICA,NO,28/02/2020
10138,5375830253,Lima. Lima Miller o Miller-Colburn de doble extremo del No. 2 o del No. 11 con puntas de trabajo rectangulares estrías horizontales.,,,,FUENTE UNICA,NO,28/02/2020
10139,5375830261,Lima Joseph metálica recta con estrías cruzadas longitud de 160 mm.,,,,FUENTE UNICA,NO,28/02/2020
10140,5375960019,Lupa.  Lupa quirúrgica 10 dioptrías.,,,,FUENTE UNICA,NO,28/02/2020
10141,5375960027,LUPA.  Lupa juego de 60 70 y 90 dioptrías.,,,,FUENTE UNICA,NO,28/02/2020
10142,5375960035,Cirugía Maxilofacial.  Anteojos para operaciones (telelupa). Montura de gafas con ajuste de la distancia entre oculares. Con portaópticas. Cinta de sujeción. Con aumentos 2x distancia de trabajo 400 mm campo de visión entre 95 y 130 mm articulación giratoria para la sujeción de la óptica.,,,,FUENTE UNICA,NO,28/02/2020
10143,5375980157,Llave.  Llave de tubo canulada 11 mm.,,,,FUENTE UNICA,NO,28/02/2020
10144,5375980165,Llave. Llave en T larga para tornillos dinámicos.,,,,FUENTE UNICA,NO,28/02/2020
10145,5375980173,Llave.  Llave fija hexagonal 11 mm.,,,,FUENTE UNICA,NO,28/02/2020
10146,5375980181,Llave.  Llave fija hexagonal 7 mm.,,,,FUENTE UNICA,NO,28/02/2020
10147,5375980199,Llave.  Llave hexagonal en T 7 mm.,,,,FUENTE UNICA,NO,28/02/2020
10148,5375980207,Equipo de minifragmentos para mano y pie. Llave hexagonal tipo Allen acodada.,,,,FUENTE UNICA,NO,28/02/2020
10149,5375980215,"Sistema    Universal    De    Columna. ""U. S. S. .  Llave   tubular   diámetro   6   mm.   con mango recto.",PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10150,5375980223,"Sistema    Universal    De    Columna. ""U. S. S. .  Llave  tubular  diámetro  11  mm.  con mango recto.",PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10151,5375980231,Sistema  para  armazón  de  techo cotiloideo.  Llave hexagonal de 9 mm. de diámetro.,,,,FUENTE UNICA,NO,28/02/2020
10152,5375980249,"Sistema  universal de columna ""socón"".  Llave  de  mandril  para  las  placas  de reposición.",,,,FUENTE UNICA,NO,28/02/2020
10153,5375980256,"Sistema  universal de columna ""socón"".  Llave de mandril de 10 mm. de ancho.",,,,FUENTE UNICA,NO,28/02/2020
10154,5375980264,"Sistema  universal de columna ""socón"".  Llave de mandril de anclaje rápido recta de 10 mm. de ancho.",,,,FUENTE UNICA,NO,28/02/2020
10155,5375980272,"Sistema  universal de columna ""socón"".  Llave dinamométrica.",,,,FUENTE UNICA,NO,28/02/2020
10156,5375980280,"Sistema  Espinal  De  Tornillos  De Pedículo ""T.S.R.H .  Llave de contra fuerza.",,,,FUENTE UNICA,NO,28/02/2020
10157,5375980298,"Sistema  Espinal  De  Tornillos  De Pedículo ""T.S.R.H .  Llave de tornillos de bloqueo.",,,,FUENTE UNICA,NO,28/02/2020
10158,5375980306,"Sistema  Espinal  De  Tornillos  De Pedículo ""T.S.R.H .  Llave dinamométrica.",,,,FUENTE UNICA,NO,28/02/2020
10159,5375980314,"Sistema  Espinal  De  Tornillos  De Pedículo ""T.S.R.H .  Llave de tuercas de Rosslink.",,,,FUENTE UNICA,NO,28/02/2020
10160,5375980322,Sistema Para Medir Acetábulo.  Llave para separar anillo intermedio de la fresa raspadora.,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10161,5375980330,Sistema  De   Placas   Para   Cadera D.H.S Y D.C.S..  Llave en T.,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10162,5376000062,Sistema  Para  Armazón  De  Techo Cotiloideo.  Mango con macho de   6.5 mm. de diámetro.,,,,FUENTE UNICA,NO,28/02/2020
10163,5376000070,Sistema  De   Placas   Para   Cadera D.H.S Y D.C.S..  Macho longitud 220 mm.,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10164,5376020060,Equipo de minifragmentos para mano y pie. Mango con acople de anclaje dental para piezas de destornillador.,,,,FUENTE UNICA,NO,28/02/2020
10165,5376020268,Mango.  Mango para machuelo 2.7 mm.,,,,FUENTE UNICA,NO,28/02/2020
10166,5376020276,Mango para machuelo 3.5 mm.,,,,FUENTE UNICA,NO,28/02/2020
10167,5376020359,Mango.  Mango  con  acople  de  anclaje  rápido longitud 11 cm.,,,,FUENTE UNICA,NO,28/02/2020
10168,5376020367,Mango. Mango con acople de anclaje rápido para cinceles e impactores.,,,,FUENTE UNICA,NO,28/02/2020
10169,5376020375,Mango.  Mango en T mango con acople de anclaje rápido para guías anguladas y para machuelos.,,,,FUENTE UNICA,NO,28/02/2020
10170,5376020383,"Mango.  Mango en forma de ""T"" con acople de anclaje rápido para tornillos Schanz.",,,,FUENTE UNICA,NO,28/02/2020
10171,5376020391,Mango flexible para tubo guía.,,,,FUENTE UNICA,NO,28/02/2020
10172,5376020409,Mango.  Mango   para   espejo  dental  metálico macizo rosca sencilla.,,,,FUENTE UNICA,NO,28/02/2020
10173,5376020417,Mango. Mango para pinza tipo universal uso con vástagos y puntas de resorte anillo o tornillo. Juego con base metálica para 6 a 12 puntas punta y vástago universal.,,,,FUENTE UNICA,NO,28/02/2020
10174,5376020425,Mango para sierra de Gigli 8 cm de longitud.,,,,FUENTE UNICA,NO,28/02/2020
10175,5376020458,Implantes de titanio para construcción de mandibula.  Mango dinamométrico con acople de anclaje rápido con pieza de destornillador de 1.8 mm. de diámetro con vaina de sujeción. Longitud 130 mm.,,,,FUENTE UNICA,NO,28/02/2020
10176,5376020466,Implantes  De  Titanio  Para  Mandibula Compact M F.  Mango mediano con acople de anclaje dental.,,,,FUENTE UNICA,NO,28/02/2020
10177,5376020474,Implantes  De  Titanio  Para  Mandibula Compact M F.  Mango  grande  con  acople  de  anclaje dental.,,,,FUENTE UNICA,NO,28/02/2020
10178,5376020482,Implantes de titanio para mandibula compact m f. Mango de 2.0 mm. de diámetro para Guías de broca transbucales de 1.5/ 2.0 - 1.5 - 2.0 mm. de diámetro.,,,,FUENTE UNICA,NO,28/02/2020
10179,5376020490,Implantes  De  Titanio  Para  Mandibula Compact M F.  Mango para pinza sujeta placas de 1.5 hasta 2.0 mm.,,,,FUENTE UNICA,NO,28/02/2020
10180,5376020508,Implantes de titanio para mandibula compact 2.4 mm..  Mango  grande  con  acople  de  anclaje rápido. Longitud 155 mm.,,,,FUENTE UNICA,NO,28/02/2020
10181,5376020516,"Sistema  universal de columna ""socón"".  Mango en T para tornillos transpediculares.",,,,FUENTE UNICA,NO,28/02/2020
10182,5376020524,"Sistema  universal de columna ""socón"".  Mango  en  T  corto  para  palanca  de reposición.",,,,FUENTE UNICA,NO,28/02/2020
10183,5376020532,"Sistema  Espinal  De  Tornillos  De Pedículo ""T.S.R.H .  Mango de matraca.",,,,FUENTE UNICA,NO,28/02/2020
10184,5376020540,Sistema  De   Placas   Para   Cadera D.H.S Y D.C.S..  Mango  en  T  con  acople  de  anclaje rápido.,,,,FUENTE UNICA,NO,28/02/2020
10185,5376020557,Sistema para medir acetábulo. Mango largo para fresa raspadora de 36 - 38 mm. de diámetro con castillo protector.,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10186,5376020565,Sistema Para Medir Acetábulo.  Mango largo para fresa raspadora de 40  - 48 mm. de  diámetro con  castillo protector.,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10187,5376020573,Sistema para medir acetábulo. Mango largo para fresa raspadora de 50 - 68 mm. de diámetro con castillo protector.,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10188,5376020581,Sistema Para Medir Acetábulo.  Mango  en  T  con  acople  de  anclaje rápido.,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10189,5376020599,Sistema Para Medir Acetábulo.  Mango porta núcleo.,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10190,5376020607,Sistema De Prótesis De Rodilla. Instrumental Universal Para Fémur.  Repuesto de mango para cincel.,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10191,5376020615,Implantes de titanio para mandibula compact 2.4 mm..  Mango para guía de broca de 2.7 mm.,,,,FUENTE UNICA,NO,28/02/2020
10192,5376020623,Implantes de titanio para construcción de mandibula.  Mango para guía de broca.,,,,FUENTE UNICA,NO,28/02/2020
10193,5376020631,Instrumental transbucal para fractura de mandibula.  Mango para guías de broca.,,,,FUENTE UNICA,NO,28/02/2020
10194,5376020649,Implantes  De  Titanio  Para  Mandibula Compact M F.  Mango pequeño con acople de anclaje dental.,,,,FUENTE UNICA,NO,28/02/2020
10195,5376020656,Neurocirugía   Columna   Cervical. Equipo De Microdisectomía Karlin.  Mango de bisturí. Longitud total 210 mm.,,,,FUENTE UNICA,NO,28/02/2020
10196,5376020664,"Cirugía Laparoscópica.  Mango en forma de ""U"" con tubo exterior monopolar con aislamiento y tubo externo. Longitud de trabajo 360 mm (para trócar de 6 mm).",,,,FUENTE UNICA,NO,28/02/2020
10197,5376020672,Cirugía Laparoscópica.  Mango Vancaillie con cremallera y tubo externo. Longitud de trabajo 360 mm (para trócar de 6 mm).,,,,FUENTE UNICA,NO,28/02/2020
10198,5376020680,Artroscopía.  Mango Universal.,,,,FUENTE UNICA,NO,28/02/2020
10199,5376020698,Cirugía Laparoscópica.  Mango   con   cremallera   adaptable   a instrumentos.,,,,FUENTE UNICA,NO,28/02/2020
10200,5376020706,"Ortopedia.  Mango presurizador acetabular metálico en forma de ""T .",,,,FUENTE UNICA,NO,28/02/2020
10201,5376020714,Mango.  Mangos  para  el  control  de  sistema rotatorio de micropinzas y microtijeras.,,,,FUENTE UNICA,NO,28/02/2020
10202,5376020722,Mango.  Mangos largos para asegurar las asas para Endarterectomía.,,,,FUENTE UNICA,NO,28/02/2020
10203,5376020730,Mango.  Mangos  universales  para  manejar  el instrumental de Endarterectomía.,,,,FUENTE UNICA,NO,28/02/2020
10204,5376020748,Mango de telescopio. Mango redondo con longitud de 11 cm. Adaptable a telescopio nasal rígido de 2.7 mm de diámetro.,,,,FUENTE UNICA,NO,28/02/2020
10205,5376020755,Mango. Mango de telescopio. Mango redondo con longitud de 11 cm. Adaptable a telescopio nasal rígido de 4 mm de diámetro.,,,,FUENTE UNICA,NO,28/02/2020
10206,5376030044,Oftalmología.  Marcador Thorton juego de diferentes diámetros de 3 a 6 mm.,,,,FUENTE UNICA,NO,28/02/2020
10207,5376030051,Oftalmología.  Marcador Osher-Neuman para incisiones corneales de 6 a 8 líneas.,,,,FUENTE UNICA,NO,28/02/2020
10208,5376030069,Oftalmología.  Marcador Méndez de eje óptico.,,,,FUENTE UNICA,NO,28/02/2020
10209,5376030077,Marcador House de profundidad juego de: 4.0 4.5 y 5.0 mm de longitud de la punta.,,,,FUENTE UNICA,NO,28/02/2020
10210,5376050042,Martillo.  Martillo cabeza de nylon 18.7 cm de longitud. Pequeño.,,,,FUENTE UNICA,NO,28/02/2020
10211,5376050059,Martillo.  Martillo Cloward. Grande.,,,,FUENTE UNICA,NO,28/02/2020
10212,5376050067,Martillo.  Martillo Cloward. Pequeño.,,,,FUENTE UNICA,NO,28/02/2020
10213,5376050075,Martillo.  Martillo Crane cromado 225 g de peso aproximado.,,,,FUENTE UNICA,NO,28/02/2020
10214,5376050117,Martillo.  Martillo Lucae cabeza de bronce 225 g de peso aproximado.,,,,FUENTE UNICA,NO,28/02/2020
10215,5376050125,Martillo.  Martillo Lucae cabeza de bronce 312 g de peso aproximado.,,,,FUENTE UNICA,NO,28/02/2020
10216,5376050133,Martillo.  Martillo Mead con tapas macizas intercambiables peso de 300 a 320 grs. 18 cm de longitud.,,,,FUENTE UNICA,NO,28/02/2020
10217,5376050141,Martillo partsch 200 g. 18 cm. de longitud.,,,,FUENTE UNICA,NO,28/02/2020
10218,5376050158,Martillo.  Martillo tipo Mazo con cabeza de hule y mango de aluminio 225 g de peso aproximado.,,,,FUENTE UNICA,NO,28/02/2020
10219,5376050166,Mazo de percusión.,,,,FUENTE UNICA,NO,28/02/2020
10220,5376050174,"Sistema de placas anguladas para cadera ""d.c.p. . Martillo diapasón.",PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10221,5376050182,Martillo macizo peso de 160 a 200 grs.,,,,FUENTE UNICA,NO,28/02/2020
10222,5376050190,Martillo macizo peso de 210 a 260 gr.,,,,FUENTE UNICA,NO,28/02/2020
10223,5376050208,Martillo macizo peso de 300 a 500 gr.,,,,FUENTE UNICA,NO,28/02/2020
10224,5376050216,Martillo.  Martillo  Mead  con  tapas  de  plástico intercambiables peso de 200 a 220 grs.,,,,FUENTE UNICA,NO,28/02/2020
10225,5376090105,Medidores. Para válvula cardiaca aórtica y mitral Calibre 17 a 33. Juego.,,,,FUENTE UNICA,NO,28/02/2020
10226,5376090196,Implantes de titanio para mandibula compact 2.4 mm..  Medidor de longitud pequeño para tornillo de cortical de 2.0 y 2.4 mm medición de 6.0 hasta 4.0 mm.,,,,FUENTE UNICA,NO,28/02/2020
10227,5376090212,Medidor de profundidad para tornillos de 1.5 hasta 2.0 mm medición hasta 3.8 mm.,,,,FUENTE UNICA,NO,28/02/2020
10228,5376090402,Medidor de profundidad para tornillos 4.5-6.5 mm de diámetro.,,,,FUENTE UNICA,NO,28/02/2020
10229,5376090410,Medidor.  Medidor  de  longitud  tipo  regla  para tornillo dinámico.,,,,FUENTE UNICA,NO,28/02/2020
10230,5376090428,Medidor.  Medidor  de  profundidad  para  tornillos Schanz.,,,,FUENTE UNICA,NO,28/02/2020
10231,5376090436,Medidor de profundidad grande.,,,,FUENTE UNICA,NO,28/02/2020
10232,5376090444,Medidor.  Medidor  de  longitud  tipo  regla  para tornillo de 7 mm.,,,,FUENTE UNICA,NO,28/02/2020
10233,5376090451,Medidor de profundidad pequeño.,,,,FUENTE UNICA,NO,28/02/2020
10234,5376090469,Sistema  De   Placas   Para   Cadera D.H.S Y D.C.S..  Medidor de profundidad.,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10235,5376090477,Sistema   De   Prótesis   De   Rodilla. Componentes Para Fémur.  Medidor de corte anterior para fémur.,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10236,5376090485,Sistema   De   Prótesis   De   Rodilla. Componentes Para Fémur.  Medidor protésico.,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10237,5376090493,Sistema   De   Prótesis   De   Rodilla. Componentes Para Tibia.  Medidor  de  profundidad  para  corte  de tibia.,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10238,5376090501,Sistema   De   Prótesis   De   Rodilla. Componentes Para Fémur.  Extensión tibial condilar o estabilizadora extra pequeña. Longitud 40 mm.,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10239,5376090519,Sistema   De   Prótesis   De   Rodilla. Componentes Para Fémur.  Extensión tibial condilar o estabilizadora extra grande. Longitud 75 mm.,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10240,5376090527,Sistema   De   Prótesis   De   Rodilla. Componentes Para Fémur.  Extensión tibial condilar o estabilizadora pequeña. Longitud 70 mm.,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10241,5376090535,Sistema De Prótesis De Rodilla. Insertos Tibiales De Prueba.  Inserto   condilar   o   estabilizador   extra pequeño. Longitud 8 mm.,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10242,5376090543,Sistema De Prótesis De Rodilla. Insertos Tibiales De Prueba.  Inserto condilar o estabilizador pequeño. Longitud 8 mm.,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10243,5376090550,Sistema De Prótesis De Rodilla. Insertos Tibiales De Prueba.  Inserto condilar o estabilizador mediano. Longitud 8 mm.,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10244,5376090568,Sistema De Prótesis De Rodilla. Insertos Tibiales De Prueba.  Inserto  condilar  o  estabilizador  grande. Longitud 8 mm.,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10245,5376090576,Sistema De Prótesis De Rodilla. Instrumentos Para Rótula.  Componente patelar pequeño.,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10246,5376090584,Instrumental transbucal para fractura de mandibula. Medidor de profundidad para tornillos de 2.7 hasta 4.0 mm medición hasta 4.5 mm.,,,,FUENTE UNICA,NO,28/02/2020
10247,5376090592,"IMPLANTES DE TITANIO PARA MANDIBULA, COMPACT M F. Medidor de profundidad para tornillos de 1.5 hasta 2.3 mm. ",,,,FUENTE UNICA,NO,28/02/2020
10248,5376090600,Neurocirugía Pediátrica.  Columna Cervical Anterior.  Medidor  Cloward  de  profundidad  con camisa.,,,,FUENTE UNICA,NO,28/02/2020
10249,5376090618,Neurocirugía pediátrica. columna cervical anterior. Medidores Cloward en espátula para injerto.,,,,FUENTE UNICA,NO,28/02/2020
10250,5376090626,Sistema de prótesis de rodilla. Componentes para fémur. Extensión tibial condilar o estabilizadora extra pequeña. Longitud 80 mm.,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10251,5376090634,Sistema de prótesis de rodilla. Componentes para fémur. Extensión tibial condilar o estabilizadora extra pequeña. Longitud 155 mm.,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10252,5376090642,Sistema de prótesis de rodilla. Componentes para fémur. Extensión tibial condilar o estabilizadora extra grande. Longitud 115 mm.,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10253,5376090659,Sistema de prótesis de rodilla. Componentes para fémur. Extensión tibial condilar o estabilizadora extra grande. Longitud 190 mm.,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10254,5376090667,Sistema   De   Prótesis   De   Rodilla. Componentes Para Fémur.  Extensión tibial condilar o estabilizadora mediana. Longitud 110 mm,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10255,5376090675,Sistema   De   Prótesis   De   Rodilla. Componentes Para Fémur.  Extensión tibial condilar o estabilizadora grande. Longitud 185 mm.,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10256,5376090683,Sistema De Prótesis De Rodilla. Insertos Tibiales De Prueba.  Inserto condilar o estabilizador pequeño. Longitud 10 mm.,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10257,5376090691,Sistema De Prótesis De Rodilla. Insertos Tibiales De Prueba.  Inserto condilar o estabilizador pequeño. Longitud 12 mm.,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10258,5376090709,Sistema De Prótesis De Rodilla. Insertos Tibiales De Prueba.  Inserto condilar o estabilizador mediano. Longitud 10 mm.,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10259,5376090717,Sistema De Prótesis De Rodilla. Insertos Tibiales De Prueba.  Inserto condilar o estabilizador mediano. Longitud 12 mm.,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10260,5376090725,Sistema De Prótesis De Rodilla. Insertos Tibiales De Prueba.  Inserto  condilar  o  estabilizador  grande. Longitud 10 mm,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10261,5376090733,Sistema De Prótesis De Rodilla. Insertos Tibiales De Prueba.  Inserto  condilar  o  estabilizador  grande. Longitud 12 mm,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10262,5376090741,Sistema De Prótesis De Rodilla. Insertos Tibiales De Prueba.  Inserto   condilar   o   estabilizador   extra pequeño. Longitud 10 mm.,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10263,5376090758,Sistema De Prótesis De Rodilla. Insertos Tibiales De Prueba.  Inserto   condilar   o   estabilizador   extra pequeño. Longitud 12 mm.,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10264,5376090766,Sistema De Prótesis De Rodilla. Instrumentos Para Rótula.  Componente patelar mediano.,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10265,5376090774,Sistema De Prótesis De Rodilla. Instrumentos Para Rótula.  Componente patelar grande.,PZA,1,PZA,FUENTE UNICA,NO,28/02/2020
10266,5376170014,Meniscectomo.  Meniscectomo angulado a 15 .,,,,FUENTE UNICA,NO,28/02/2020
10267,5376170022,Meniscectomo.  Meniscectomo recto.,,,,FUENTE UNICA,NO,28/02/2020
10268,5376200019,Legra-periostótomo Freer o Freer-Obwegeser con punta cortante de 210 mm longitud.,,,,FUENTE UNICA,NO,28/02/2020
10269,5376200027,Cirugía Maxilofacial.  Legra-periostótomo Freer o Freer-Obwegeser con puntas agudos/romos de 185 mm. ó 210 mm. Longitud.,,,,FUENTE UNICA,NO,28/02/2020
10270,5376200035,Cirugía Maxilofacial.  Legra-periostótomo Obwegeser punta curva de 11 mm. ancho y 180 mm. longitud.,,,,FUENTE UNICA,NO,28/02/2020
10271,5376200043,Cirugía Maxilofacial.  Legra-periostótomo obwegeser punta curva de 6 mm. ancho y 180 mm. longitud.,,,,FUENTE UNICA,NO,28/02/2020
10272,5376200050,Cirugía Maxilofacial.  Legra-periostótomo Obwegeser punta recta de 6 mm. Ancho y 180 mm. longitud.,,,,FUENTE UNICA,NO,28/02/2020
10273,5376200068,Cirugía Maxilofacial.  Legra-periostótomo Obwegeser punta recta de 9 mm. ancho y 180 mm. longitud.,,,,FUENTE UNICA,NO,28/02/2020
10274,5376200076,Cirugía Maxilofacial.  Legra-periostótomo para mandíbula Obwegeser derecho de 190 mm. de longitud.,,,,FUENTE UNICA,NO,28/02/2020
10275,5376200084,Cirugía Maxilofacial.  Legra-periostótomo para mandíbula Obwegeser izquierdo de 190 mm. de longitud.,,,,FUENTE UNICA,NO,28/02/2020
10276,5376200092,Cirugía Maxilofacial.  Legra-periostótomo para mandíbula Obwegeser de 7 mm. ancho y 205 mm. longitud.,,,,FUENTE UNICA,NO,28/02/2020
10277,5376200100,Legra para la mandíbula inferior Obwegeser de 175 mm Longitud.,,,,FUENTE UNICA,NO,28/02/2020
10278,5376200118,Cirugía Maxilofacial.  Movilizador del maxilar superior Obwegeser de 11 mm. Ancho y 230 mm longitud.,,,,FUENTE UNICA,NO,28/02/2020
10279,5376200126,Cirugía Maxilofacial.  Osteótomo  de  cuña  Obwegeser  de  12 mm. ancho y 220 mm. longitud.,,,,FUENTE UNICA,NO,28/02/2020
10280,5376200134,Cirugía Maxilofacial.  Osteótomo  de  cuña  Obwegeser  de  8 mm. ancho y 220 mm. longitud.,,,,FUENTE UNICA,NO,28/02/2020
10281,5376200142,Osteótomo del pterygoid maxilar Obwegeser de 11 mm ancho y 23 0 mm longitud.,,,,FUENTE UNICA,NO,28/02/2020
10282,5376200159,Cirugía Maxilofacial.  Osteótomo del pterygoid maxilar Obwegeser de 8 mm. ancho y 230 mm. longitud.,,,,FUENTE UNICA,NO,28/02/2020
10283,5376200167,Osteotomo para tabique nasal Obwegeser graduado de 4 mm ancho y 185 mm longitud.,,,,FUENTE UNICA,NO,28/02/2020
10284,5376200175,Osteotomo para tabique nasal Obwegeser graduado de 6 mm ancho y 185 mm de longitud.,,,,FUENTE UNICA,NO,28/02/2020
10285,5376200183,Pinza de rama derecha Obwegeser de 200 mm de longitud.,,,,FUENTE UNICA,NO,28/02/2020
10286,5376200191,Pinza de rama izquierda Obwegeser de 200 mm de longitud.,,,,FUENTE UNICA,NO,28/02/2020
10287,5376200209,Cirugía Maxilofacial.  Pinza  de reposición  tessier derecha de 230 mm. longitud.,,,,FUENTE UNICA,NO,28/02/2020
10288,5376200217,Cirugía Maxilofacial.  Pinza de reposición tessier izquierda de 230 mm. longitud.,,,,FUENTE UNICA,NO,28/02/2020
10289,5376200225,Cirugía Maxilofacial.  Pinza   marcadora   Crane   Kaplan   con marcador derecho.,,,,FUENTE UNICA,NO,28/02/2020
10290,5376200233,Cirugía Maxilofacial.  Pinza   marcadora   Crane   Kaplan   con marcador izquierdo.,,,,FUENTE UNICA,NO,28/02/2020
10291,5376200241,Pinza para torcer alambre Obwegeser punta cuadrada y 130 mm de longitud.,,,,FUENTE UNICA,NO,28/02/2020
10292,5376200258,Retractor de mentón Obwegeser de 15 cm de longitud.,,,,FUENTE UNICA,NO,28/02/2020
10293,5376200266,Retractor del borde inferior Obwegeser de 9/12 x 45 mm y 200 mm Longitud.,,,,FUENTE UNICA,NO,28/02/2020
10294,5376200274,Cirugía Maxilofacial.  Retractor  mandibular Obwegeser de 10 mm. y 170 mm. longitud.,,,,FUENTE UNICA,NO,28/02/2020
10295,5376200282,Cirugía Maxilofacial.  Retractor  mandibular  Obwegeser  de  8 mm. y 170 mm. longitud.,,,,FUENTE UNICA,NO,28/02/2020
10296,5376200290,Cirugía Maxilofacial.  Retractor nasal 10/23 x 35 mm. Y 220 mm. longitud.,,,,FUENTE UNICA,NO,28/02/2020
10297,5376200308,Cirugía Maxilofacial.  Separador Obwegeser hoja de 6 a 7 mm. X 10 a 12 mm. Punta hacia abajo y de 215 mm. de longitud.,,,,FUENTE UNICA,NO,28/02/2020
10298,5376200316,Cirugía Maxilofacial.  Separador Obwegeser hoja de 8 x 35 mm. Punta hacia abajo y de 215 mm. de longitud.,,,,FUENTE UNICA,NO,28/02/2020
10299,5376200324,Cirugía Maxilofacial.  Separador Obwegeser hoja de 16 x 80 mm. Punta hacia abajo y de 215 mm. de longitud.,,,,FUENTE UNICA,NO,28/02/2020
10300,5376200332,Cirugía Maxilofacial.  Separador de rama Obwegeser hoja de 10 x 42 mm. Y de 220 mm. de longitud.,,,,FUENTE UNICA,NO,28/02/2020
10301,5376200340,Separador de tejido blando Obwegeser curvado hacia arriba de 10 x 42 mm O 11 x 42 mm.,,,,FUENTE UNICA,NO,28/02/2020
10302,5376200357,Separador de tejido blando Obwegeser curvado hacia abajo de 10 x 42 mm O 11 x 42 mm.,,,,FUENTE UNICA,NO,28/02/2020
10303,5376200365,Separador de tejido blando Obwegeser curvado hacia abajo de 12 x 55 mm.,,,,FUENTE UNICA,NO,28/02/2020
10304,5376200373,Separador de tejido blando Obwegeser curvado hacia abajo de 7 x 25 mm.,,,,FUENTE UNICA,NO,28/02/2020
10305,5376200381,Separador de tejido blando Obwegeser curvado hacia arriba de 12 x 55 mm.,,,,FUENTE UNICA,NO,28/02/2020
10306,5376200399,Separador para rama ascendente Obwegeser de 11/15 x 70 mm y 220 mm longitud.,,,,FUENTE UNICA,NO,28/02/2020
10307,5376200407,Separador para rama ascendente Obwegeser de 12/22 x 70 mm y 220 mm longitud.,,,,FUENTE UNICA,NO,28/02/2020
10308,5376200415,Cirugía Maxilofacial.  Sonda  conductora  de  Brooner  de  300 mm. de longitud.,,,,FUENTE UNICA,NO,28/02/2020
10309,5376200423,Split Osteotomo Obwegeser de 12 mm Ancho y 220 mm longitud.,,,,FUENTE UNICA,NO,28/02/2020
10310,5376200431,Split Osteotomo Obwegeser de 16 mm Ancho y 220 mm longitud.,,,,FUENTE UNICA,NO,28/02/2020
10311,5376200449,Split Osteotomo Obwegeser de 8 mm Ancho y 220 mm longitud.,,,,FUENTE UNICA,NO,28/02/2020
10312,5376200456,Cirugía Maxilofacial.  Tijera para el lomo de la nariz Obwegeser recta de 215 mm. longitud.,,,,FUENTE UNICA,NO,28/02/2020
